logical_day,product_group,item_id,item_name,item_type,port_id,port_name,listed_unit_price_before_tax,port_tax_rate,npc_pays_player,ordinary_quantity,is_infinite
2026-09-25,craft,887,Provisions,Material,95,Port-de-Paix,26,0.1,7,128.0,False
2026-09-25,craft,887,Provisions,Material,169,Puerto de España,26,0.1,7,1.0,False
2026-09-25,craft,887,Provisions,Material,51,Puerto Escondido,26,0.1,7,77.0,False
2026-09-25,craft,887,Provisions,Material,288,San Luis,26,0.1,7,13.0,False
2026-09-25,craft,887,Provisions,Material,200,San Timoteo,26,0.1,7,9.0,False
2026-09-25,craft,887,Provisions,Material,57,Santa María,26,0.1,7,99.0,False
2026-09-25,craft,887,Provisions,Material,81,Savanna la Mar,26,0.1,7,81.0,False
2026-09-25,craft,887,Provisions,Material,148,Terre-de-Bas,26,0.1,7,143.0,False
2026-09-25,craft,887,Provisions,Material,22,Watlings,26,0.1,7,39.0,False
2026-09-25,craft,365,Rum,Resource,333,Charleston,9,0.1,3,1838.0,False
2026-09-25,craft,365,Rum,Resource,129,Christiansted,9,0.1,3,888.0,False
2026-09-25,craft,365,Rum,Resource,156,Fort-Royal,9,0.1,3,2173.0,False
2026-09-25,craft,365,Rum,Resource,133,Gustavia,9,0.1,3,1752.0,False
2026-09-25,craft,365,Rum,Resource,79,Kingston / Port Royal,9,0.1,3,839.0,False
2026-09-25,craft,365,Rum,Resource,38,La Habana,9,0.1,3,2244.0,False
2026-09-25,craft,365,Rum,Resource,27,Mortimer Town,9,0.1,3,338.0,False
2026-09-25,craft,365,Rum,Resource,366,Shroud Cay,9,0.1,3,724.0,False
2026-09-25,craft,365,Rum,Resource,174,Willemstad,9,0.1,3,2144.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,113,Aguadilla,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,289,Ahumada,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,365,Alabaster Rocks,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,342,Alacranes,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,375,All Saints,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,278,Almeria,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,225,Almirante,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,275,Alvarado,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,123,Amalienborg,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,255,Ambergrease Cay,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,304,Apalachicola,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,285,Aransas,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,337,Arcas,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,114,Arecibo,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,340,Arenas,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,17,Arthur's Town,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,260,Asunción,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,294,Atchafalaya,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,24,Atwoods,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,150,Aves,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,325,Ayamonte,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,321,Ays,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,110,Azua,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,103,Bahía Escocesa,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,36,Bahía Honda,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,35,Baja,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,109,Baní,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,50,Baracoa,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,111,Barahona,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,298,Barataria,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,67,Barcos,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,211,Barranquilla,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,146,Basse-Terre,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,137,Basseterre Town,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,63,Batabanó,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,339,Baxo Nuevo,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,332,Beaufort,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,253,Belize,300,0.1,1,9906.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,257,Bensalem,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,277,Bernal,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,299,Biloxi,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,10,Bimini,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,243,Black River,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,32,Blondel Cay,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,230,Bluefields,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,245,Bonacca,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,350,Bone Cay,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,237,Brangman's Bluff,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,242,Brewers,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,161,Bridgetown,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,329,Brunswick,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,215,Buena Vista,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,351,Bugle Cay,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,318,Cabo Cañaveral,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,208,Cabo de la Vela,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,120,Cabo Rojo,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,291,Calcasieu,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,222,Calobelo,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,149,Camp du Roy,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,269,Campeche,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,216,Canalete,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,97,Cap-Français,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,193,Caracas,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,40,Carahatas,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,188,Cariaco,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,80,Carlisle,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,163,Carriacou,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,212,Cartagena de Indias,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,184,Carúpano,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,198,Casigua,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,158,Castries,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,74,Cayman Brac,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,323,Cayo Biscayno,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,41,Cayo de Sal,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,308,Cayo del Anclote,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,317,Cayo Largo,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,44,Cayo Romano,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,315,Cayo Vacas,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,178,Caño Araguabisi,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,177,Caño Araguao,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,167,Caño Macareo,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,221,Chagres,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,270,Champotón,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,138,Charles Town,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,333,Charleston,300,0.1,1,9690.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,258,Chinchorro,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,224,Chiriquí,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,129,Christiansted,300,0.1,1,9982.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,61,Cochinos,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,70,Cocodrilo,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,134,Codrington,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,206,Cojoro,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,223,Concepción,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,259,Congrios,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,264,Conil,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,292,Constance,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,344,Conttoy,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,207,Coquibacoa,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,124,Coral Bay,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,196,Coro,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,66,Corrientes,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,241,Croata,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,361,Crown Haven,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,372,Cul-de-Sac,300,0.1,1,10008.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,189,Cumaná,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,69,Daguilla,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,214,Dariena,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,20,Deadman's Cay,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,147,Deshaies,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,265,El Cuyo,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,286,El Rancho,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,107,El Soco,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,166,El Toco,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,202,Encontrados,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,141,English Harbour,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,274,Espíritu Santo,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,284,Esteros,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,116,Fajardo,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,354,Flatts,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,135,Fort Baai,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,173,Fort Oranje,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,175,Fort Zoutman,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,98,Fort-Dauphin,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,156,Fort-Royal,300,0.1,1,9896.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,128,Frederiksted,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,359,Frozen Cay,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,183,Galdonas,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,311,Gasparilla,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,72,George Town,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,18,George's Town,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,334,Georgetown,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,201,Gibraltar,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,16,Governor's Harbour,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,240,Gracias a Dios,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,153,Grand Anse,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,33,Grand Turk,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,231,Great Corn,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,233,Great River,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,367,Green Cay,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,229,Grindstone,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,374,Guacata,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,53,Guamá Sevilla,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,179,Guayaguayare,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,117,Guayama,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,48,Guibara,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,133,Gustavia,300,0.1,1,9780.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,119,Guánica,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,182,Güiria,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,15,Harbour Island,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,130,Hat Island,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,232,Haulover,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,106,Higüey,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,306,Hitten Hatcha,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,316,Islamorada,300,0.1,1,9928.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,370,Island Harbour,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,28,Islet,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,83,Jacmel,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,60,Jagua,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,320,Jobe,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,88,Jérémie,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,13,Kemp's Bay,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,313,Key West,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,357,Kidd's Harbour,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,79,Kingston / Port Royal,300,0.1,1,9712.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,162,Kingstown,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,42,La Anguila,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,287,La Bahía,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,341,La Bermeja,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,170,La Blanquilla,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,363,La Desconocida,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,139,La Désirade,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,45,La Guanaja,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,38,La Habana,300,0.1,1,9870.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,100,La Isabela,300,0.1,1,9950.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,112,La Mona,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,373,La Moussette,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,85,La Navasse,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,171,La Orchilla,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,96,La Tortue,300,0.1,1,9948.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,187,La Tortuga,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,154,La Trinité,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,199,Lagunillas,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,172,Las Aves,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,307,Las Sabinas,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,314,Las Tortugas,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,143,Le Moule,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,86,Les Cayes,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,93,Les Gonaïves,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,73,Little Cayman,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,8,Little Harbour,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,29,Little Inagua,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,362,Little Isaac Rocks,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,381,Little River,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,31,Lorimers,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,90,Léogane,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,186,Macanao,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,105,Macao,300,0.1,1,9810.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,312,Manataca,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,219,Mandinga,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,358,Mangrove Cay,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,34,Mantua,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,55,Manzanillo,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,204,Maracaibo,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,37,Mariel,300,0.1,1,9974.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,131,Marigot,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,155,Marin,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,9,Marsh Harbour,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,39,Matanzas,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,227,Matina,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,26,Mayaguana,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,11,Mimbres,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,347,Misteriosa,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,197,Mitara,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,300,Mobile,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,99,Montecristi,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,75,Montego Bay,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,12,Morgan's Bluff,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,248,Morro Chico,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,27,Mortimer Town,300,0.1,1,9870.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,238,Mosquito Cay,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,345,Mugeres,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,168,Naparima,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,14,Nassau,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,217,New Edinburgh,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,324,New Smyrna,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,89,Nippes,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,356,North Inlet,300,0.1,1,9974.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,297,Nouvelle-Orléans,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,190,Nueva Barcelona,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,46,Nuevitas,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,368,Ocean Bight,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,235,Old Providence,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,250,Omoa,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,136,Oranjestad,300,0.1,1,9974.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,185,Pampatar,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,30,Parrot Cay,300,0.1,1,10000.0,False
2026-09-25,other,65,12pd Medium Gun,Cannon,122,Pasaje,300,0.1,1,10000.0,False
